SO2	latitude	PM2.5	PRES	NOx	O3	NH3	warning	Pb	CH4	CO	TEMP	CFCs	C2H3NO5	longitude	PM10	H2CO	PAHs
7.86715	32.54278	5.51789	1126.78827		5.61306	9.68999	1.00000	35.61001	8.46171	7.43815	27.83838	64.91795	0.43157	111.50861	9.74409	44.25424	10.16218
7.36505	23.73333	12.13318	1147.18036	6.45711	7.61546	7.23851	0.00000	32.67549	7.57547	8.73328	12.10119	56.27845	0.18570	114.68333	8.83447	36.95553	7.30940
8.73250	34.25628	7.10310	1176.23758	8.24672	4.72472	9.45853	0.00000	36.35143	8.25969	8.01877	15.44381	73.75860	0.12041	-78.04471	7.87807	52.95351	9.84267
8.83681	43.4125	7.78887	1185.71854	8.42641	8.83410	7.74999	1.00000	52.24187	8.63345	4.10423	9.44650	57.10946	0.17781	23.225	8.83399	64.28693	8.76800
10.73811	53.78333	6.99836	1104.42410	7.03394	6.08078	9.11805	1.00000	72.22613	7.96405	8.18088	19.24617	69.59461	0.03579	-1.06667	6.25600	47.02415	8.14173
9.29641	30.24706	5.94383	1078.78059	8.39403	4.77071	9.07470	1.00000	44.85149	8.02663	8.80186	8.19244	34.50742	0.02797	115.04814	5.36849	63.14865	6.95382
10.73732	-7.57897	6.00108	1076.62444	8.50644	6.87536	8.39609	1.00000	30.47943	7.25086	8.99534	13.45346	78.81626	0.05189	112.23109	7.05947	31.22669	7.75316
8.01019	-22.97056	7.23686	1151.25002	11.36521	8.55916	8.25542	1.00000	43.65642	6.83058	8.25339	3.77026	42.44737	0.04466	-46.99583	4.39494	48.40334	
5.35168	44.80477	8.33684	1143.04159	7.73721	4.81152	7.55502	0.00000	20.99229	7.93236	9.49252	26.38485	75.01945	3.59503	-0.59543	11.92654	66.49608	9.13948
8.55732	4.02219	7.80287	1090.65354	6.65571	5.73393	7.18022	1.00000	54.70457	7.75545	6.84412	13.32161	40.27236	0.17473	101.02083	8.67529	67.85254	11.42675
8.22323	20.22816	7.73063	1064.19995	8.15340	6.81741	8.60238	0.00000	24.81656	9.73232	9.17166	22.71976	69.73380	0.06548	-103.5687	7.48105	42.11805	9.15439
7.25156	51.78771	6.40474	1134.43346	8.07489	7.52783	8.27879	0.00000	53.48661	5.73959	8.92384	17.55380	67.74168	0.05169	56.36091	6.94987	31.76447	8.98461
7.01790	51.38673	12.68505	1124.58906	8.59193	7.39736	6.30762	0.00000	55.15253	6.49766	9.05451	3.03028	59.40603	0.58386	0.30367	10.07869	40.35140	5.73035
6.28616	10.12268	4.91841	1178.93020	5.85352	6.31784	7.54145	0.00000	37.89127	9.13601	11.68252	26.91703	48.31189	0.44292	77.54372	9.72918	57.02577	7.70574
10.67136	-20.87306	6.86897	1199.82767	8.22756	6.69759	6.72428	1.00000	47.34333	8.91009	6.25849	9.49759	34.74536	0.07757	-48.29694	7.47004	61.41463	7.18588
6.30583	31.84568	6.90812	1101.97304	8.79444	5.49645	9.18378	1.00000	28.87073	7.28296	3.15700	31.16558	55.58271	0.05327	-102.36764	7.02014	34.66345	11.42016
7.53277	59.37722	5.99957	1178.54378	8.37794	7.68860	7.72869	0.00000	32.77612	6.08113	3.72306	8.77812	24.18680	0.05009	28.19028	6.88694	54.67889	8.92842
7.80088	35.88264	6.21883	1092.39405	8.93731	7.07874	9.84100	0.00000	50.15502	8.37398	9.31359	3.47382	57.58112	0.17648	-80.08199	8.69425	37.27535	8.39182
7.75005	-33.59217	4.67529	1067.38542	6.42212	8.35181	7.94521	1.00000	29.65060	8.67969	9.82943	24.70927	62.22481	0.03029	-70.6996	6.29485	42.39682	6.72734
8.95838	47.4943	7.55997	1052.30311	7.62317	8.33785	7.89215	1.00000	49.92052	8.13595	5.45633	22.29677	78.28825	0.07783	-122.24092	7.54743	67.97944	7.90689
7.93509	39.78504	6.48677	1178.99954	8.16469	8.29966	8.85260	1.00000	51.54919	6.85631	4.35289	14.86295	54.45637	0.04126	-85.76942	4.18614	63.63838	8.83969
9.63116	51.20219	6.24523	1185.89253	8.32889	7.18760	9.67143	1.00000	58.76512	9.37127	6.34499	29.92721	67.18606	0.06803	7.36027	6.52416	51.29404	8.53804
6.31481	41.54566	7.31106	1133.91983	6.97857	6.34624	6.56036	0.00000	34.43229	7.53337	10.17084	17.42420	64.45292	0.17566	-71.29144	8.59335	55.66955	7.46915
6.94889	53.83333	10.94387	1112.10968	7.08541	7.60901	8.92694	0.00000	35.52850	5.68111	9.22811	16.82803	54.08835	0.21835	-2.98333	8.93750	43.22517	7.16295
9.83045	-26.93366	7.47830	1116.63858	8.42086	7.82048	6.21519	1.00000	46.52932	9.75647	5.36254	11.22879	66.82564	0.06546	29.24152	7.78708	37.79676	5.80825
7.53588	27.85	9.05367	1138.30173	8.26665	7.62869	8.34843	0.00000	29.05283	7.71530	8.47254	11.87663	57.59669	0.14072	112.9	8.53052	63.56821	8.06053
6.43844	26.2173	10.29763	1134.57930	6.74789	6.49939	7.03379	0.00000	51.15794	9.01133	10.67672	3.37237	45.53664	0.33105	-80.22588	9.49392	44.62260	6.30791
7.19106	-25.54073	12.93958	1165.13765	6.38109	8.58279	8.72091		26.02798	5.86925	9.12789	14.34732	58.02177	0.27217	152.70493	9.35414	66.26518	6.54706
7.06334	26.67319	5.18106	1160.15841	9.77949	4.48513	8.63738	1.00000	43.64622	7.79044	10.07124	15.58956	48.70961	0.01670	31.4976	3.35731	57.75151	6.24323
10.91801	30.46907	6.98141	1056.60928	7.94565	6.96171	8.22185	1.00000	3.17875	7.77452	4.79921	24.88627	69.80357	0.15386	70.96699	8.49174	75.45420	5.02471
4.49994	18.51957	5.17998	1187.28494	7.82206	7.61253	7.47633	0.00000	46.81646	10.06286	7.09937	31.16808	41.01572	1.03010	73.85535	10.65984	53.32864	9.70690
8.13651	50.11861	10.49139	1165.09272	6.63734	6.40746	7.70946	0.00000	35.28015	8.93185	7.36635	17.67153	37.96601	0.17583	-5.53715	8.64680	42.65521	7.58214
11.18382	13.56667	7.66399	1184.49250	8.78168	6.84357	6.63277	1.00000	48.49908	8.40050	7.18069	11.12167	40.67562	0.05178	-15.6	5.39849	43.81703	8.74829
7.42586	57.97472	8.44671	1063.94079	6.99026	4.30237	8.72819	0.00000	37.60637	8.23663	9.54472	11.31317	47.63309	0.11954	33.2525	7.93293	52.47482	8.40667
6.83511	38.96667	8.26704	1141.64879	6.15195	6.98353	7.62230	0.00000	45.82697	7.77978	9.47610	10.88665	65.61780	0.12408	-0.18333	7.81906	52.74105	7.87302
11.89443	29.84576	7.57664	1147.92859	6.55160	7.14570	9.06697	1.00000	49.08207	9.05577	9.42958	-0.34804	41.03210	0.05456	-90.10674	6.57474	50.50914	9.22949
6.59947	50.79205	5.48892	1177.97515	9.45114	7.21399	8.13376	1.00000	37.92242	9.56399	7.87289	12.31886	60.52636	0.00781	-1.08593	3.80418	40.46891	4.49559
7.60868	-4.24444		1115.56687	8.06574	5.49197	8.90618	1.00000	45.39458	8.35723	7.76305	8.21520	63.91723	0.03676	-42.29444	4.61325	25.24911	3.71669
9.00611	-0.35817	5.70463	1054.26920	7.43820	5.84115	6.86443	1.00000	38.84946	7.94774	6.71387	-4.65658	44.80778	0.03063	42.54536	6.42347	60.19990	5.64884
6.85980	33.72255	6.35334	1198.96710	8.05290	6.76248	8.57213	0.00000	37.69069	7.31964	9.34488	-8.61849	60.05248	0.38474	-116.37697	9.51659	54.25380	10.68036
7.73871	53.30972	6.32496	1103.83188	9.12239		7.40329	1.00000	46.78791	4.54079	5.81025	14.42768	54.87747	0.05370	83.62389	6.71645	32.96429	8.28544
6.82259	31.78336	7.00257	1064.23418	7.92384	7.31734	6.95766	0.00000	36.86134	9.05843	7.73332	7.43972	60.60714	0.32581	35.23388	9.27524	41.73065	11.49941
10.14693	41.24255	6.78327	1142.45173	7.74187	7.38786	8.31744	1.00000	49.92288	8.35163	6.50715	21.80412	59.40009	0.02291	-82.61573	6.19574	48.87675	8.80283
9.23627	42.7	8.70985	1117.75151	6.89714	5.37225	8.70341	1.00000	29.44933	8.91770	7.41738	31.47764	44.00200	0.06705	27.25	6.54693	71.18270	11.48459
6.40652	50.23805	9.47304	1187.17796	6.63034	7.10528	8.43647	0.00000	53.92804	7.34613	11.11199	22.30271	25.40850	0.55050	8.86704	10.02804	70.59278	6.67915
10.19061	10.98778	5.15198	1104.45895	5.32304	8.11714	7.88730	1.00000	45.67993	8.53759	5.21591	15.98330	30.53075	0.05485	-74.95472	4.93785	52.73035	6.20380
10.03151	12.97389	5.26314	1103.66825	6.23075	6.49522	8.51353	1.00000	50.18878	7.72621	7.10393	28.02443	59.01755	0.05093	123.99333	6.00850	46.72705	7.02951
7.73476	42.8334	4.83840	1107.18636	6.73134	3.85285	6.46699	1.00000	45.28573	8.30028	8.48955	18.54473	56.51369	0.05475	-80.38297	5.05300	52.72639	7.08226
5.64857	4.92675	9.15337	1061.48443	6.32569	3.74663	10.36456	0.00000	28.42710	6.88406	10.72838	13.25524	64.88681	0.48845	6.26764	9.88576	53.94061	5.16148
8.52027	34.09611	5.57333	1131.60857	6.82635	5.22852	7.36779	1.00000	49.83970	8.13505	7.53008	10.71111	54.92644	0.05255	-118.10583	5.93364	26.20017	7.32555
9.21906	53.59782	6.53063	1159.76645	8.44934	6.97335	8.27683	1.00000	49.30348	8.01456	6.71313	8.05151	37.45030	0.07406	34.33825	6.42204	62.48279	6.96211
7.80504	21.28306	6.30296	1188.23754	9.31394	7.68843	8.70600	0.00000	46.31834	8.09808	8.99183	5.53287	66.49757	0.07383	-89.66123	7.36182	56.15438	9.36515
11.86620	53.16167	8.93895	1103.92986	7.79103	5.64419	6.92122	1.00000	49.80342	8.46082	9.62758	-0.07735	47.62658	0.04504	6.76111	4.83441	31.76756	9.83849
7.66847	26.2173	8.67258	1199.29389	8.53426	7.99143	8.34980	0.00000	49.74971	7.89864	7.86439	13.44795	57.60769	0.26422	-80.22588	9.08422	69.11379	8.02063
6.57256	31.84568	7.57241	1065.06215	8.05330	5.41912	6.82451	1.00000	52.92818	8.72137	4.68353	3.75351	55.05789	0.10104	-102.36764	7.68697	62.25484	12.73791
8.16561	51.40148	8.98817	1141.94810	6.94921	8.03751	9.06670	0.00000	59.77882	7.78386	10.94250	14.65768	50.99194	0.07812	-1.32471	7.60365	44.28820	10.13826
7.64697	38.10558	7.95857	1184.73074	5.82022	5.84242	7.62552	1.00000	44.09971	8.87202	8.96757	20.46916	66.02781	0.10978	-1.86343	7.63361	19.03542	8.98913
11.13707	-32.45242	5.64765	1089.10597	7.75909	4.58816	8.00629	1.00000	33.63960	8.23990	6.68602	10.80648	59.62364	0.08045	-71.23106	7.24509	56.83773	4.66820
8.23282	41.94175	6.38219	1051.91597	7.33530	6.68923	8.16134	1.00000	51.33014	9.32148	9.46581	12.69705	34.48729	0.04531	123.50266	3.54750	67.97527	5.44860
9.10053	31.39547	6.08906	1081.63648	7.78124	5.35462	8.81759	1.00000	29.79590	8.35538	8.12575	16.88011	53.31384	0.24839	34.75699	9.11901	31.57404	9.04129
9.28388	-34.28853	5.38163	1119.91446	7.69575	8.48882	8.13068	0.00000	48.17492	7.28353	7.11864	-8.21136	42.53892	0.06628	146.05093	7.21157	67.50167	8.60554
8.10724	43.32686	5.45549	1183.30056	9.34952	5.60978	9.37719	1.00000	44.44421	7.92314	8.54351	18.56223	61.51396	0.06156	-2.98884	4.60237	46.75680	6.27232
6.99006	50.80904	6.85944	1170.15925	7.53540	8.68396	7.27676	1.00000	36.13762	8.96902	8.46923	31.08529	64.30194	0.04219	8.77069	3.44835	54.19764	5.27120
5.50108	32.87533	5.84841	1093.72151	6.91304	6.42125	7.15340	0.00000	38.76911	7.27565	8.39278	18.14103	47.96239	5.96384	71.57118		59.29176	8.65899
8.48610	-22.57306	6.27826	1058.37507	9.03573	6.25740	8.67599	1.00000	38.33112	8.08785	5.85096	15.02286	45.30841	0.16887	-47.1725	8.70250	38.20797	9.49189
6.31879	56.56317	6.76024	1131.85851	9.85267	6.91808	7.43031	0.00000	50.51037	6.76106	7.79535	14.39205	52.54998	0.34491	-2.58736	9.48799	33.87085	7.14696
11.78434	40.72371	6.02672	1051.30289	7.15046	4.54002	7.85711	1.00000	37.74491	8.86846	6.54119	30.07186	41.69492	0.10434	-73.95097	8.08097	44.31654	6.92517
8.40072	14.67751	5.86729	1149.49873	9.05029	7.63549	6.87245	0.00000	45.97770	7.95372	9.07290	3.38345	42.10106	0.18293	-60.94228	8.79229	71.86012	10.01766
8.89411	15.72892	4.72969	1103.41650	7.86391	4.97064	8.77827	1.00000	50.18791	7.67001	6.20902	22.75532	28.36306	0.04750	120.57224	6.28278	36.26048	2.79114
7.45300	39.96097	5.48859	1057.34593	7.63774	8.28358	6.53320	0.00000	41.08938	8.47115	8.53748	24.73766	51.86357	0.06491	-75.60804	7.42665	59.63405	9.24808
8.86518	-1.9487	5.40033	1073.10749	7.04750	6.46858	7.16532	1.00000	28.43977	9.26791	6.37204	13.35969	56.77478	0.06011	30.4347	7.01698	55.52997	7.79503
8.61001	31.78336	10.52787	1052.45521	7.38104	9.42340	8.60598	0.00000	46.02082	8.86848	8.45277	36.91031	34.05615	0.12343	35.23388	8.17951	71.20688	9.91149
7.51092	36.75965	7.43396	1132.89413	7.63606	6.84144	7.97423	0.00000	49.12742	7.34755	9.33735	-5.33185	43.74680	0.25003	137.36215	9.16510	48.42350	10.46041
12.53299	16.455	8.22483	1067.63239	5.93831	7.18083	7.03458	1.00000	35.57256	9.24110	1.68825	8.91950	50.52726	7.62549	120.5875	12.67675	40.28468	7.72760
10.83546	40.42386	8.18269	1121.61252	7.25909	7.00617	7.51550	1.00000	58.07199	6.72927	7.56221	12.88060	38.27032	0.05867	-3.53261	7.37973	53.97494	10.37897
6.28611	-25.42778	6.06969	1154.45145	7.36153	6.49667	9.05481	0.00000	50.43367	7.96711	9.56604	-3.64314	62.74724	0.58573	-49.27306	10.04746	37.29400	9.73991
7.44523	25.92127	7.22564	1132.28331	8.16318	6.31183	6.55111	1.00000	24.92816	7.72154	5.50774	6.30772	56.97039	0.04479	86.79271	4.65094	61.72328	10.27130
7.30398	37.35813	6.58524	1176.69621	8.96212	5.52419	6.61010	0.00000	40.70263	7.91452	8.65370	5.63417	34.08306	0.15294	-6.03731	8.57853	45.66004	7.79657
9.12678	33.14447	8.27359	1097.80335	9.04419	4.27474	6.90479	1.00000	23.18836	8.53345	6.97795	23.24294	50.14501	0.09252	47.3799	6.90603	48.45838	11.47386
5.34722	53.0233	6.13839	1092.50544	9.87742	6.14875	8.12520	0.00000	68.56595	7.68565	9.30335	10.92428	44.98682	1.40378	-1.48119	10.96389	44.92978	10.37234
10.31527	41.09246	6.46146	1192.02391	7.65570	5.95764	7.55602	1.00000	53.44262	8.09239	6.48385	22.77688	47.96258	0.06922	45.36561	7.41472	39.72976	7.41433
11.93246	25.67927	7.55675	1183.05600	7.83702	6.87714	8.16158	1.00000	45.35980	8.37615	3.83055	6.99992	58.43846	0.52661	-80.31727	9.95775	75.62006	4.92883
10.08420	17.30858	7.31444	1170.89968	8.49918	8.71351	9.75161	1.00000	41.08116	6.41777	3.85861	20.66768	57.60376	0.17723	97.01124	8.57847	37.67226	4.97079
10.60850	45.44868	8.07258	1106.19052	6.72658	5.21526	8.79384	1.00000	16.20577	8.51210	9.09686	22.29834	47.83455	0.04023	-73.81669	5.06881	59.84352	10.21423
11.88916	52.4581	6.47692	1065.20825	8.09052	6.41847	7.47004	1.00000	27.44827	7.37462	8.32675	21.47516	23.05898	0.07469	13.28702	7.43860	57.69979	7.92306
10.04263	6.03333	12.57162	1091.81656	6.46105	9.85570	6.88495	0.00000	41.49929	9.56982	6.82584	11.65528	57.53233	0.08610	37.55	7.81291	54.44652	10.95367
6.72105	-0.35817	7.63476	1160.26947	8.84625	6.38280	8.80130	0.00000	12.94512	8.83969	9.50189	20.30290	49.40053	0.42049	42.54536	9.71683	57.41401	7.66639
6.02241	51.65333	8.64634	1189.56360	8.04740	5.18184	8.61624	0.00000	48.10806	6.98103	10.93530	20.50879	53.65093	0.37977	5.2875	9.64675	40.85769	5.68988
7.27930	40.78206	6.17945	1075.75861	8.21549	5.25611	6.68917	1.00000	63.22803		11.16736	25.30812	62.04551	0.00311	72.34424	2.57054	60.80701	6.54584
7.94205	32.65246	6.09849	1071.67389	8.70193	7.48182	9.50245	0.00000	42.82553	7.95429	9.49331	11.17227	29.56579	0.09135	51.67462	7.78832	39.13401	10.06740
7.90752	-2.13404	6.86577	1107.90167	6.36726	6.48932	6.72368	1.00000	25.18268	8.92206	9.26330	19.55558	28.64915	0.04493	-79.59415	4.28433	65.24258	7.27012
10.70022	12.97389	7.44864	1061.54132	8.03475	4.77150	6.65018	1.00000	55.98876	8.63067	9.70874	26.48244	46.17047	0.21240	123.99333	8.85791	23.20559	10.08614
8.59842	33.35283	6.10239	1180.46190	6.91976	7.03796	7.91403	1.00000	28.98174	9.23562	7.23019	0.87600	58.13259	0.05487	-111.78903	5.26745	45.78450	3.86328
11.62547	53.83333	7.74699	1133.43624	8.31971	7.38008	9.15410	1.00000	41.30729	8.51411	4.98043	4.26008	54.70987	0.20982	-2.98333	8.89585	48.82241	6.53090
9.98226	49.88307	8.95336	1111.39614	7.55289	4.24005	7.87496	1.00000	38.37385	8.62027	8.99327	17.73893	75.54408	0.05979	-119.48568	6.75675	39.43388	12.65937
8.29514	45.44868	6.62694	1083.32237	11.06383	7.50548	8.47851	1.00000	31.79377	9.42547	4.78715	31.45920	50.52358	0.05506	-73.81669	4.79774	32.25980	9.21820
7.48834	-26.93366	6.94698	1125.44259	8.39717	3.12285	7.88816	0.00000	41.47783	8.39003	9.72310	20.44110	34.24250	0.12881	29.24152	8.18739	48.18930	8.06236
6.30971	31.84568	5.82508	1166.35139	7.73180	7.59438	7.34880	0.00000	42.46001	10.08693	8.16027	11.01106	46.68945	0.23897	-102.36764	8.97207	62.33725	
10.03198	21.59983	7.69062	1196.84122	9.16374	5.18413	8.27070	1.00000	64.65321	7.99524	8.30322	8.78702	54.19079	0.05772	71.21169	7.12249	69.21924	11.10136
5.69102	14.67751	6.67815	1164.30970	7.78807	5.27300	8.38361	0.00000	29.24016	9.10415	10.79896	12.78686	27.85060	0.21962	-60.94228	8.84738	52.67908	6.19754
7.73397	41.48199	5.69754	1122.14279	7.38706	8.06298	7.76562	0.00000	42.64366	8.40953	7.67189	19.63174	36.71263	0.05441	-81.79819	7.21735	49.32229	8.90358
8.37008	30.24706	10.48474	1118.86402	7.24873	6.73446	8.93585	0.00000	31.33537	9.65004	6.75467	21.83940	31.61745	0.19857	115.04814	8.79243	51.17425	7.78275
7.49897	36.82167	6.95547	1109.95436	9.31397	6.20284	8.30386	0.00000	39.50843	9.77725	11.16890	2.83560	63.06191	0.10544	128.63083	8.04167	56.96541	7.75487
7.51283	38.17492	7.74585	1081.97750	7.63782	9.66390	7.35761	1.00000	12.48179	7.74540	3.31610	36.57906	47.06787	0.14466	-122.2608	8.42601	71.89111	6.33812
7.81386	36.61954	8.93633	1185.66078	9.31704	4.55589	7.04338	0.00000	38.08932	7.80374	11.08275	1.92376	52.61874	1.02128	4.08282	10.62556	44.19988	9.71200
9.20953	27.55898	5.86352	1131.82374	7.17708	7.61672	7.91931	1.00000	54.45454	9.97290	6.19756	6.02216	29.82546	0.03187	68.21204	6.14664	55.96595	8.39935
10.51803	23.07492	8.36369	1125.00380	5.84650	5.70346	6.74600	1.00000	61.04437	8.02416	9.29284	2.66912	52.86183	0.02625	88.28637	5.77469	50.81821	10.49935
8.86836	14.67751	10.05308	1145.79043	8.01208	3.87084	8.65312	1.00000	55.39091	6.28367	7.35514	-11.84832	49.58306	0.06648	-60.94228	6.92481	54.90288	13.67964
7.71229	41.6764	12.85436	1142.09453	8.21224	9.47600	9.15497	0.00000	25.08798	7.43135	8.56104	22.93095	39.90573	0.14756	-91.58045	8.48225	57.69885	7.64409
8.90515	-22.97056	7.28524	1160.52585	7.98846	8.21546	8.29155	1.00000	25.33926	7.65625	5.15130	12.00568	48.48232	0.04858	-46.99583	5.06751	62.16303	9.57297
11.15202	32.05971	7.83983	1198.89237	8.95001	8.30764	9.34208	1.00000	47.51517	7.83260	4.20995	-1.08003	42.04162	0.36122	34.8732	9.55821	49.75895	8.49862
7.62240	7.65649	6.67672	1063.87627	7.33477	6.85839	10.02498	1.00000	39.35915	6.92840	11.11669	32.38860	51.96379	0.03444	4.92235	2.36887	62.16826	7.31449
6.64942	53.95278	13.00385	1152.70189	7.31984	8.65550	7.81478	0.00000	30.92672	8.17578	8.86866	18.86639	61.29467	0.81935	32.86389	10.38169	40.55622	5.29145
6.71434	19.21667	10.30880	1061.90653	6.98195	5.66808	8.31968	0.00000	24.37746	7.68747	10.38198	12.91685	55.57726	0.14712	73.08333	8.28876	84.55577	6.67524
7.54253	4.92675	5.26897	1149.78620	9.33772	6.96812	7.68242	1.00000	19.56518	5.39266	7.44650	27.79521		0.04392	6.26764	4.34233	49.55312	3.40846
9.18054	30.76468	5.86309	1133.67105	8.39386	4.63820	8.70140	1.00000	39.88809	7.27333	8.17974	9.88988	55.09239	0.07023	74.12286	5.81812	64.14451	6.82590
6.03621	42.55308	9.47322	1175.85918	7.53389	7.61263	7.99165	0.00000	65.16124	8.90916	7.82634	4.67698	46.17100	0.21406	-87.93341	9.02793	51.65236	5.39898
11.54870	42.7	6.47429	1144.52544	9.42567	3.57257	8.07329	0.00000	56.51447	7.87085	5.88471	26.14658	52.41647	0.33880	27.25	9.44418	75.50855	7.72135
9.79059	12.95629	7.82632	1055.02525	7.14786	7.52250	8.34606	1.00000	34.37003	8.56749	3.40571	42.30337	46.39763	0.61625	78.27539	10.12095	60.32679	7.23056
9.29279	51.14942	7.15682	1112.62139	5.59312	6.90663	8.61588	1.00000	44.79440	9.29416	7.18052	7.42598	32.71246	0.04743	15.00835	6.24551	52.81025	7.01523
8.34063	60.18427	7.78749	1084.02319	7.97006	7.03119	9.32423	1.00000	57.48587	7.41442	7.87138	9.63054	52.07550	0.05042	24.95034	6.07250	23.74518	8.78547
11.45779	10.20898	5.79319	1197.61451	9.50128	4.09049	8.77695	1.00000	51.89991	9.43977	7.20447	30.55426	68.10295	0.05222	123.758	7.09764	33.29640	5.12133
7.18894	24.96334	5.91511	1097.82936	6.83812	7.11891	8.19626	1.00000	52.84706	7.72414	4.39683	5.32247	45.88719	0.13662	10.18003	8.20189	54.21516	9.92967
10.07072	23.15678	7.89710	1133.29828	8.29896	7.86546	7.58530	1.00000	46.74190	8.27436	6.12059	6.58502	47.38819	0.05648	-81.24441	7.45106	61.96959	6.63458
7.88478	-11.78333	6.64962	1089.84884	6.74106	6.79914	8.58415	1.00000	56.99826	9.63250	8.10952	12.55329	53.42028	0.04266	19.91667	5.26865	52.95768	8.34244
8.75359	-6.91806	7.27235	1081.18170	8.00477	7.51308	7.93003	1.00000	48.74438	8.53521	4.85348	4.97283	53.83461	0.03584	106.92667	5.32259	40.20258	10.12747
9.24771	-4.16694	6.95000	1116.56408	7.05400	6.25671	8.60049	1.00000	55.46704	9.20416	6.89978	19.76718	45.73507	0.04940	-40.7475	6.73782	67.78375	9.46797
10.20879	-8.05389	6.91939	1100.10539	8.37426	6.58016	6.48104	1.00000	55.99430	9.23592	5.95872	5.96201	59.90135	0.08539	-34.88111	7.69819	44.28597	6.61456
8.38687	8.48714	6.78536	1167.59486	8.87070	9.52354	9.14181	0.00000	58.00515	7.55462	4.76458	33.87801	45.81316	0.05083	-13.2356	6.37634	40.77063	11.89798
4.32910	41.15376	7.16288	1120.78745	7.07338	5.74902	6.76694	0.00000	37.46153	9.97137	11.33100	3.74967	64.72000	0.38269	-87.88754	9.60315	62.41905	4.54884
9.74670	53.16167	7.33467	1115.14133	9.27394	5.88843	8.83776	1.00000	33.34236	7.37351	6.81485	13.59033	44.20057	0.03293	6.76111	6.83362	33.66913	9.85726
9.91078	52.48173	6.88218	1176.41442	9.44203	6.83840	8.71035	1.00000	63.45620	6.93326	7.34233	2.00816	55.04601	0.08547	-2.12139	7.81189	78.48949	9.36659
7.18856	51.78967	11.80020	1156.53491	8.92601	7.92560	8.83470	0.00000	38.09249	7.36408	8.74633	24.87160	46.26854	0.31538	1.15597	9.38252	56.94457	6.55514
7.72456	40.56754	7.61097	1144.36539	7.24550	5.90248	7.19225	0.00000	39.37132	8.11394	11.95616	25.46287	61.14812	0.12861	-89.64066	8.20898	40.50756	8.07315
8.68443	54.03876	10.83166	1062.31629	9.67513	7.27794	7.98759	0.00000	49.90987	7.61635	9.36792	2.97945	62.42391	0.06325	43.91385	7.15033	28.71792	9.68105
6.01161	23.04419	6.85681	1103.11770	10.89538	6.24602	8.56882	1.00000	57.27449	7.27409	8.78284	-5.44271	27.30356	0.61357	-82.00919	10.10677	40.82723	9.50206
6.01290	57.47908	6.24512	1145.46245	8.68928	7.30504	8.60990	0.00000	61.45864	8.93675	8.78477	14.92277	55.39560	0.27060	-4.22398	9.16404	57.98039	7.33327
9.93300	34.25628	6.37554	1172.93801	9.03357	4.49897	8.71224	1.00000	28.60272	9.22234	8.45969	13.25983	36.69723	0.04432	-78.04471	6.20996	63.31284	7.87778
8.34958	33.08014	5.17708	1115.50937	6.44306	5.35134	8.06327	1.00000	55.18383	9.19670	6.43078	7.02925	21.43700	0.05036	-83.2321	6.21580	44.80098	4.56244
4.75868	61.78491	7.48855	1062.52072	7.92075	5.97337	9.63963	0.00000	48.02120	7.29631	11.67514	23.60179	38.33038	0.65013	34.34691	10.15220	41.52767	4.38296
6.90230	8.48714	10.68145	1105.47056	6.79289	7.26791	6.52891	0.00000	49.62707	8.51169	9.30431	32.45227	57.88657	0.70025	-13.2356	10.27313	28.01037	5.63357
11.65391	25.6439	5.66286	1158.59491	8.24976	2.27020	8.57123	1.00000	44.73454	7.87312	7.55410	7.68012	64.99907	0.11353	77.9129	8.12438	55.90025	8.30612
7.55299	36.75965	11.33222	1180.48358	7.67531	8.51916	8.07014	0.00000	41.42400	6.99789	6.77612	28.47060	32.99451	0.18144	137.36215	8.56839	40.00791	7.30001
11.70856	40.72371	8.00740	1098.89311	4.80222	7.39889	8.68923	1.00000	46.40404	8.36745	4.34695	10.24596	42.65990	0.55046	-73.95097	9.96259	48.36035	8.04683
5.64216	41.72063	14.16615	1146.09209	7.29728	8.30034	8.57362	0.00000	53.29665	7.13653	9.89370	2.60950	41.47552	0.23773	12.6723	9.07371	58.25462	4.59081
5.65969	-3.20333	6.08505	1125.36456	8.49041	6.49654	8.71165	0.00000	33.24868	8.17097	7.80992	-0.83193	51.17113	3.68575	-52.20639	11.94532	58.22674	10.23631
7.99505	26.91756	7.36789	1170.41172	8.64802	7.48394	7.59318	1.00000	48.99679	8.12259	4.41261	-1.98795	59.29403	0.03507	-82.07842	5.97019	36.97842	10.72535
4.80899	34.65918	6.31918	1058.26626	7.02213	5.73784	8.94438	0.00000	54.97342	7.92941	8.62393	25.02107	51.46331	1.65991	109.22921	11.13901	59.95230	9.95712
7.91979	40.72816	6.48546	1143.49638	7.04739	5.28203	7.99903	1.00000	56.07897	9.27175	7.45150	20.86015	31.72989	0.35291	-74.07764	9.45612	57.77846	11.13063
6.04225	33.72255	9.29314	1180.89592	7.64144	5.39546	7.64554	0.00000	21.15337	7.67678	8.95476	3.47204	59.52755	0.18090	-116.37697	8.84748	61.04046	5.85196
8.10265	3.3285	5.87393	1121.29535	10.08435	5.49759	8.29451	1.00000	32.57659	8.02193	8.22616	-1.20040	27.90320	0.02920	99.1625	5.00032	34.15144	6.13055
7.02072	46.23899	6.69451	1065.18566	6.93217	6.49697	7.30412	1.00000	58.02982	7.30569	3.44985	0.61108	34.73819	0.03757	-63.13414	6.19161	45.27828	10.47691
